ID,Age,Income,Home_own,Emp_duration,Loan_purpose,Grade,Req_loan_amount,Yearly_int_rate,term_years,historical_default,cred_hist_length,Stats_loan
525,26,63000,RENT,0.166666667,DEBTCONSOLIDATION,B,21600,14.35,9,Y,3,DEFAULT
526,22,82000,RENT,0.25,PERSONAL,B,21600,13.61,9,Y,3,NO DEFAULT
527,22,78000,RENT,0.5,DEBTCONSOLIDATION,A,21600,11.26,9,N,3,DEFAULT
531,25,19200,OWN,0.333333333,EDUCATION,A,3000,11.99,5,N,4,DEFAULT
532,24,59000,RENT,0.416666667,MEDICAL,C,21500,16.89,9,N,3,DEFAULT
533,24,70000,RENT,0.416666667,HOMEIMPROVEMENT,A,21500,9.99,9,N,3,DEFAULT
534,24,116000,RENT,0.416666667,EDUCATION,C,21500,15.33,9,Y,3,NO DEFAULT
535,25,60000,RENT,0.416666667,EDUCATION,A,21450,7.29,9,N,4,DEFAULT
536,22,31000,RENT,0.416666667,DEBTCONSOLIDATION,B,21250,12.42,9,Y,3,DEFAULT
537,25,47052,RENT,0.416666667,VENTURE,B,21250,10.99,9,N,2,DEFAULT
538,25,51060,RENT,0.75,VENTURE,A,21250,6.91,9,N,2,DEFAULT
539,22,19200,MORTGAGE,0.5,DEBTCONSOLIDATION,B,5000,14.17,2,Y,2,DEFAULT
540,22,53000,RENT,0.25,MEDICAL,A,21250,10.25,9,N,3,DEFAULT
542,24,56000,RENT,0.666666667,VENTURE,C,21250,15.95,9,Y,3,DEFAULT
543,24,65000,RENT,0.333333333,EDUCATION,C,21250,15.95,9,Y,4,DEFAULT
544,21,35000,RENT,0.25,VENTURE,B,21000,12.53,9,N,4,DEFAULT
545,22,19200,MORTGAGE,0.5,HOMEIMPROVEMENT,C,1400,14.91,2,Y,4,DEFAULT
547,26,40000,RENT,0.25,MEDICAL,B,21000,6.54,9,N,4,DEFAULT
549,26,42000,RENT,0,MEDICAL,E,21000,17.26,9,Y,4,DEFAULT
550,23,63000,RENT,0.166666667,MEDICAL,A,21000,11.36,9,N,2,DEFAULT
551,26,19200,MORTGAGE,0.416666667,VENTURE,A,4000,7.51,6,N,4,DEFAULT
552,22,59000,RENT,0.166666667,PERSONAL,A,21000,10.71,9,N,3,DEFAULT
553,22,70500,RENT,0.25,PERSONAL,B,21000,13.98,9,Y,4,NO DEFAULT
554,26,65219,RENT,0.916666667,DEBTCONSOLIDATION,C,21000,14.09,9,N,3,DEFAULT
556,22,19200,MORTGAGE,0.25,MEDICAL,C,5000,15.33,2,N,3,DEFAULT
557,25,62047,RENT,0.75,MEDICAL,D,21000,16.32,9,Y,4,DEFAULT
563,26,81000,RENT,0.833333333,EDUCATION,D,21000,16.95,9,Y,3,DEFAULT
566,25,100000,RENT,0.166666667,PERSONAL,C,21000,16.49,9,Y,3,DEFAULT
567,26,19200,OTHER,0,PERSONAL,B,7500,11.97,6,Y,2,DEFAULT
570,25,125000,RENT,0.75,EDUCATION,B,21000,12.99,9,Y,3,NO DEFAULT
572,21,19500,MORTGAGE,0,EDUCATION,A,15000,9.64,9,N,2,DEFAULT
573,26,50000,RENT,0.583333333,VENTURE,A,20500,7.49,9,N,3,DEFAULT
574,23,70000,RENT,0.166666667,EDUCATION,B,20500,13.16,9,Y,3,NO DEFAULT
577,23,54000,RENT,0.583333333,PERSONAL,A,20375,7.49,9,N,2,DEFAULT
578,26,26000,RENT,0.833333333,EDUCATION,B,20050,9.76,9,N,2,DEFAULT
579,24,33000,RENT,0.083333333,DEBTCONSOLIDATION,B,20000,10.99,9,N,3,DEFAULT
582,24,35364,RENT,0.083333333,MEDICAL,B,20000,12.53,9,N,4,DEFAULT
583,25,38000,RENT,0.333333333,MEDICAL,C,20000,14.59,9,N,4,DEFAULT
584,23,32000,RENT,0.25,DEBTCONSOLIDATION,C,20000,12.61,9,N,4,DEFAULT
585,25,38004,RENT,0.5,MEDICAL,B,20000,13.11,9,N,2,DEFAULT
587,25,38556,RENT,0.75,PERSONAL,B,20000,11.22,9,Y,4,DEFAULT
588,23,32900,RENT,0.083333333,EDUCATION,C,20000,16,9,N,2,DEFAULT
589,25,34000,RENT,0.833333333,HOMEIMPROVEMENT,B,20000,8.88,9,N,4,DEFAULT
590,24,40000,RENT,0.333333333,PERSONAL,B,20000,12.53,9,N,3,DEFAULT
593,25,42000,RENT,0.166666667,EDUCATION,B,20000,13.47,9,N,4,DEFAULT
594,22,42224,RENT,0.583333333,VENTURE,B,20000,6.99,9,N,4,DEFAULT
595,25,20000,OWN,0,PERSONAL,C,5650,15.99,5,Y,2,NO DEFAULT
597,22,37212,RENT,0.5,DEBTCONSOLIDATION,D,20000,16.69,9,N,3,DEFAULT
598,25,38000,RENT,0.75,MEDICAL,B,20000,11.11,9,N,4,DEFAULT
599,22,45000,RENT,0,EDUCATION,B,20000,7.9,9,N,4,DEFAULT
600,23,45000,RENT,0.333333333,PERSONAL,B,20000,10.25,9,N,2,DEFAULT
603,22,45000,RENT,0.083333333,DEBTCONSOLIDATION,B,20000,13.92,9,Y,3,DEFAULT
604,24,39000,RENT,0.416666667,MEDICAL,C,20000,14.74,9,N,2,DEFAULT
605,24,46500,RENT,0.416666667,EDUCATION,B,20000,10.62,9,N,2,DEFAULT
606,22,48000,RENT,0.583333333,VENTURE,B,20000,10.65,9,N,3,DEFAULT
607,22,42000,RENT,0.083333333,PERSONAL,C,20000,12.99,9,N,3,DEFAULT
608,22,48500,RENT,0.083333333,VENTURE,B,20000,11.36,9,N,4,DEFAULT
610,23,49400,RENT,0,EDUCATION,B,20000,6.54,9,N,4,DEFAULT
612,25,50000,RENT,0.833333333,DEBTCONSOLIDATION,A,20000,7.49,9,N,3,DEFAULT
613,25,50000,RENT,0.75,EDUCATION,B,20000,13.43,9,N,2,DEFAULT
614,22,50000,RENT,0.5,DEBTCONSOLIDATION,B,20000,13.22,9,N,2,DEFAULT
616,22,44000,RENT,0.166666667,EDUCATION,D,20000,15.68,9,N,4,DEFAULT
618,25,50950,RENT,0.416666667,HOMEIMPROVEMENT,A,20000,11.48,9,N,3,DEFAULT
619,24,51000,RENT,0.666666667,VENTURE,A,20000,10.38,9,N,3,DEFAULT
620,22,51000,RENT,0.416666667,EDUCATION,A,20000,12.53,9,N,3,DEFAULT
621,22,51000,RENT,0,EDUCATION,B,20000,13.47,9,N,2,DEFAULT
622,24,51500,RENT,0.5,VENTURE,A,20000,12.21,9,N,4,DEFAULT
623,25,51996,RENT,0.75,VENTURE,A,20000,10.99,9,N,3,DEFAULT
624,25,52000,RENT,0.083333333,EDUCATION,A,20000,11.36,9,N,4,DEFAULT
625,22,46000,RENT,0.166666667,DEBTCONSOLIDATION,C,20000,16,9,Y,4,DEFAULT
627,24,52000,RENT,0.666666667,EDUCATION,C,20000,15.65,9,Y,2,DEFAULT
628,25,46000,RENT,0.75,DEBTCONSOLIDATION,B,20000,11.78,9,Y,2,DEFAULT
630,22,47000,RENT,0.416666667,MEDICAL,C,20000,16.77,9,N,3,DEFAULT
631,22,54000,RENT,0.166666667,EDUCATION,A,20000,9.91,9,N,4,DEFAULT
632,23,48000,RENT,0.583333333,MEDICAL,C,20000,15.65,9,N,4,DEFAULT
633,23,48000,RENT,0,MEDICAL,C,20000,14.96,9,N,3,DEFAULT
634,23,54000,RENT,0.083333333,VENTURE,A,20000,11.83,9,N,4,DEFAULT
635,24,48912,RENT,0,MEDICAL,B,20000,11.66,9,N,4,DEFAULT
636,26,54996,RENT,0.666666667,EDUCATION,A,20000,12.18,9,N,4,DEFAULT
637,24,55000,RENT,0.666666667,HOMEIMPROVEMENT,A,20000,6.91,9,N,2,DEFAULT
638,25,55000,RENT,0.25,DEBTCONSOLIDATION,A,20000,6.91,9,N,3,DEFAULT
639,26,49000,RENT,0,HOMEIMPROVEMENT,E,20000,19.79,9,N,3,DEFAULT
640,25,55000,RENT,0,VENTURE,A,20000,9.88,9,N,4,DEFAULT
642,23,55000,RENT,0.416666667,DEBTCONSOLIDATION,A,20000,12.53,9,N,2,DEFAULT
645,23,57000,RENT,0.25,EDUCATION,C,20000,16.89,9,N,2,DEFAULT
646,22,51012,RENT,0.083333333,PERSONAL,C,20000,17.49,9,Y,4,DEFAULT
647,23,20004,MORTGAGE,0.166666667,EDUCATION,D,2500,16.82,3,Y,2,NO DEFAULT
649,22,58000,RENT,0,DEBTCONSOLIDATION,B,20000,13.11,9,N,2,DEFAULT
650,23,58800,RENT,0.583333333,DEBTCONSOLIDATION,A,20000,7.66,9,N,3,DEFAULT
651,26,59000,RENT,0.833333333,MEDICAL,A,20000,6.17,9,N,3,DEFAULT
652,26,53000,RENT,0.083333333,PERSONAL,D,20000,16.35,9,Y,4,DEFAULT
653,23,60000,RENT,0.583333333,MEDICAL,A,20000,7.9,9,N,2,DEFAULT
654,24,54000,RENT,0.166666667,VENTURE,C,20000,16.49,9,N,2,DEFAULT
657,24,60000,RENT,0,PERSONAL,A,20000,10.99,9,N,2,DEFAULT
659,25,54000,RENT,0.5,PERSONAL,A,20000,8.88,9,N,3,DEFAULT
661,23,54000,RENT,0.5,DEBTCONSOLIDATION,C,20000,14.84,9,Y,3,DEFAULT
662,23,54000,RENT,0.166666667,PERSONAL,A,20000,11.12,9,N,2,DEFAULT
663,22,60000,RENT,0.333333333,EDUCATION,A,20000,7.88,9,N,3,DEFAULT
665,22,20400,MORTGAGE,0.5,EDUCATION,C,6000,15.99,2,Y,4,NO DEFAULT
668,25,54000,RENT,0.083333333,PERSONAL,C,20000,15.65,9,Y,3,DEFAULT
669,24,54000,RENT,0.083333333,PERSONAL,D,20000,17.04,9,Y,3,DEFAULT
670,23,60000,RENT,0.25,EDUCATION,A,20000,12.21,9,N,2,DEFAULT
671,21,20400,OWN,0.166666667,EDUCATION,B,1275,15.23,1,Y,3,NO DEFAULT
672,25,54000,RENT,0.083333333,DEBTCONSOLIDATION,C,20000,14.11,9,N,4,DEFAULT
673,24,60000,RENT,0,PERSONAL,A,20000,11.14,9,N,2,DEFAULT
675,24,60000,RENT,0.666666667,PERSONAL,C,20000,13.87,9,N,4,DEFAULT
676,26,60000,RENT,0.25,HOMEIMPROVEMENT,A,20000,10.08,9,N,4,DEFAULT
677,23,54504,RENT,0.083333333,PERSONAL,D,20000,16.7,9,Y,4,DEFAULT
678,24,55000,RENT,0.166666667,VENTURE,D,20000,18.64,9,N,2,DEFAULT
679,24,61000,RENT,0.166666667,HOMEIMPROVEMENT,A,20000,12.18,9,N,4,DEFAULT
681,25,62000,RENT,0.25,MEDICAL,A,20000,6.54,9,N,3,DEFAULT
682,24,56000,RENT,0.25,EDUCATION,C,20000,14.61,9,Y,4,DEFAULT
683,21,56000,RENT,0.333333333,VENTURE,D,20000,17.39,9,Y,3,DEFAULT
684,24,62400,RENT,0.666666667,HOMEIMPROVEMENT,A,20000,11.12,9,N,2,DEFAULT
685,25,62400,RENT,0.583333333,VENTURE,A,20000,11.48,9,N,2,DEFAULT
686,25,63000,RENT,0.25,MEDICAL,A,20000,12.42,9,N,3,DEFAULT
687,26,58000,RENT,0,DEBTCONSOLIDATION,A,20000,10.25,9,N,2,DEFAULT
688,23,65000,RENT,0,MEDICAL,A,20000,10.65,9,N,3,DEFAULT
689,24,20800,OWN,0,PERSONAL,C,5000,16.29,4,Y,3,NO DEFAULT
690,23,65000,RENT,0,MEDICAL,A,20000,10.37,9,N,2,DEFAULT
691,23,65000,RENT,0.583333333,VENTURE,A,20000,11.49,9,N,3,DEFAULT
693,25,20868,OWN,0,VENTURE,B,5375,13.49,5,Y,2,NO DEFAULT
695,23,59000,RENT,0.583333333,EDUCATION,B,20000,12.29,9,N,4,DEFAULT
696,21,21000,MORTGAGE,0.416666667,DEBTCONSOLIDATION,C,3500,17.27,1,Y,2,DEFAULT
697,26,65004,RENT,0.583333333,DEBTCONSOLIDATION,A,20000,11.99,9,N,2,DEFAULT
698,25,59004,RENT,0.083333333,PERSONAL,C,20000,14.84,9,Y,2,DEFAULT
699,23,59004,RENT,0.416666667,DEBTCONSOLIDATION,A,20000,10.83,9,N,2,DEFAULT
700,23,65500,RENT,0.166666667,DEBTCONSOLIDATION,B,20000,13.22,9,N,2,DEFAULT
703,24,67000,RENT,0.416666667,HOMEIMPROVEMENT,B,20000,13.48,9,Y,2,NO DEFAULT
705,25,68000,RENT,0.333333333,PERSONAL,B,20000,12.53,9,Y,4,NO DEFAULT
706,24,62400,RENT,0.333333333,DEBTCONSOLIDATION,C,20000,14.84,9,N,4,DEFAULT
707,23,69500,RENT,0.25,VENTURE,D,20000,17.74,9,Y,2,NO DEFAULT
714,23,55392,RENT,0.25,MEDICAL,C,20000,15.2,9,Y,4,DEFAULT
717,23,66000,RENT,0.083333333,VENTURE,C,20000,14.11,9,N,3,DEFAULT
718,22,66000,RENT,0.25,DEBTCONSOLIDATION,C,20000,14.42,9,N,2,DEFAULT
719,24,72000,RENT,0.333333333,HOMEIMPROVEMENT,C,20000,14.74,9,Y,3,NO DEFAULT
721,22,21120,MORTGAGE,0.25,DEBTCONSOLIDATION,C,1625,16.89,2,Y,3,DEFAULT
729,22,69000,RENT,0.5,DEBTCONSOLIDATION,A,20000,10.99,9,N,4,DEFAULT
733,24,69000,RENT,0,HOMEIMPROVEMENT,D,20000,14.82,9,N,4,DEFAULT
734,23,75600,RENT,0.25,PERSONAL,D,20000,16.32,9,Y,3,NO DEFAULT
735,23,59497,RENT,0,MEDICAL,D,20000,16,9,N,3,DEFAULT
737,26,70000,RENT,0.583333333,DEBTCONSOLIDATION,B,20000,13.16,9,N,3,DEFAULT
738,24,70000,RENT,0.666666667,VENTURE,D,20000,14.88,9,N,4,DEFAULT
740,26,71004,RENT,0,HOMEIMPROVEMENT,C,20000,13.36,9,Y,2,DEFAULT
744,26,78000,RENT,0.666666667,HOMEIMPROVEMENT,B,20000,13.85,9,Y,4,NO DEFAULT
749,23,61200,RENT,0.333333333,MEDICAL,A,20000,11.14,9,N,2,DEFAULT
753,23,78500,RENT,0.583333333,MEDICAL,B,20000,13.85,9,Y,4,NO DEFAULT
754,23,79000,RENT,0.416666667,EDUCATION,C,20000,16.89,9,Y,4,NO DEFAULT
757,22,62900,RENT,0.5,MEDICAL,C,20000,14.91,9,N,4,DEFAULT
761,22,80000,RENT,0.25,EDUCATION,B,20000,13.98,9,Y,4,NO DEFAULT
763,26,62900,RENT,0.166666667,MEDICAL,B,20000,13.85,9,N,3,DEFAULT
765,25,74004,RENT,0.166666667,PERSONAL,D,20000,15.95,9,Y,4,DEFAULT
766,25,80004,RENT,0.75,HOMEIMPROVEMENT,B,20000,14.26,9,Y,4,NO DEFAULT
769,24,21600,MORTGAGE,0,DEBTCONSOLIDATION,C,2000,14.84,4,N,2,DEFAULT
771,23,76042,RENT,0.5,HOMEIMPROVEMENT,C,20000,15.05,9,Y,4,DEFAULT
772,22,76654,RENT,0.166666667,EDUCATION,B,20000,13.79,9,Y,4,DEFAULT
779,24,78996,RENT,0.166666667,HOMEIMPROVEMENT,C,20000,14.11,9,N,2,DEFAULT
782,26,73000,RENT,0.25,PERSONAL,A,20000,12.53,9,N,2,DEFAULT
790,23,78000,RENT,0,HOMEIMPROVEMENT,E,20000,18.25,9,Y,2,DEFAULT
798,22,92000,RENT,0.5,VENTURE,E,20000,15.65,9,Y,2,NO DEFAULT
800,25,22000,MORTGAGE,0.75,EDUCATION,A,5875,6.62,5,N,2,DEFAULT
805,23,22000,MORTGAGE,0.416666667,DEBTCONSOLIDATION,A,1550,7.49,3,N,2,DEFAULT
813,22,85200,RENT,0.5,VENTURE,C,20000,15.65,9,Y,4,DEFAULT
815,24,22000,OWN,0.083333333,DEBTCONSOLIDATION,C,3000,16,4,Y,2,NO DEFAULT
819,24,99996,RENT,0,HOMEIMPROVEMENT,B,20000,14.22,9,Y,3,NO DEFAULT
820,25,87996,RENT,0,HOMEIMPROVEMENT,D,20000,16.35,9,N,3,DEFAULT
823,25,100000,RENT,0.75,HOMEIMPROVEMENT,B,20000,13.06,9,Y,2,NO DEFAULT
826,22,74800,RENT,0.25,MEDICAL,C,20000,14.96,9,Y,4,DEFAULT
827,23,74800,RENT,0.083333333,MEDICAL,D,20000,17.04,9,Y,2,DEFAULT
832,23,93000,RENT,0.5,PERSONAL,B,20000,13.22,9,N,3,DEFAULT
833,23,95000,RENT,0,DEBTCONSOLIDATION,C,20000,14.59,9,Y,2,DEFAULT
842,22,22800,MORTGAGE,0,HOMEIMPROVEMENT,A,7125,11.71,2,N,3,DEFAULT
843,23,22800,MORTGAGE,0.166666667,PERSONAL,A,3000,8.9,3,N,2,DEFAULT
844,25,85000,RENT,0.583333333,MEDICAL,D,20000,17.39,9,N,2,DEFAULT
853,26,130000,RENT,0.833333333,DEBTCONSOLIDATION,B,20000,13.11,9,Y,4,NO DEFAULT
855,24,133000,RENT,0.25,EDUCATION,C,20000,12.36,9,Y,2,NO DEFAULT
859,24,138000,RENT,0.166666667,VENTURE,C,20000,15.99,9,Y,3,DEFAULT
860,23,23000,MORTGAGE,0.583333333,HOMEIMPROVEMENT,C,3600,17.27,3,Y,3,DEFAULT
861,26,148000,RENT,0.083333333,DEBTCONSOLIDATION,D,20000,17.99,9,N,3,DEFAULT
868,25,175000,RENT,0.25,DEBTCONSOLIDATION,B,20000,14.72,9,Y,2,NO DEFAULT
870,25,58000,RENT,0.75,MEDICAL,A,19900,11.83,9,N,4,DEFAULT
875,22,23000,MORTGAGE,0.333333333,EDUCATION,C,7000,14.96,2,Y,3,NO DEFAULT
876,25,19000,RENT,0,DEBTCONSOLIDATION,B,750,12.29,5,Y,4,NO DEFAULT
878,22,10000,RENT,0,HOMEIMPROVEMENT,C,1000,14.74,2,N,4,DEFAULT
888,22,12000,RENT,0,PERSONAL,B,1000,13.57,2,N,3,DEFAULT
889,22,12240,RENT,0.083333333,PERSONAL,C,1000,14.96,2,Y,3,DEFAULT
891,21,14400,RENT,0.083333333,VENTURE,C,1000,16.29,1,N,4,DEFAULT
894,22,14400,RENT,0.166666667,VENTURE,D,1000,16.69,2,Y,3,DEFAULT
896,22,15000,RENT,0,MEDICAL,C,1000,14.3,2,Y,3,DEFAULT
897,21,16000,RENT,0.166666667,VENTURE,C,1000,15.65,1,Y,3,DEFAULT
899,22,16800,RENT,0.166666667,EDUCATION,B,1000,13.48,2,Y,4,NO DEFAULT
901,23,39600,RENT,0.416666667,EDUCATION,B,19000,10.62,9,N,2,DEFAULT
902,22,39900,RENT,0.333333333,VENTURE,B,19000,12.18,9,Y,3,DEFAULT
903,25,47000,RENT,0.333333333,MEDICAL,B,19000,11.99,9,N,2,DEFAULT
904,25,50000,RENT,0.166666667,HOMEIMPROVEMENT,A,19000,10.99,9,N,4,DEFAULT
907,26,47500,RENT,0.833333333,PERSONAL,D,19000,16.7,9,Y,4,DEFAULT
910,23,54586,RENT,0.416666667,PERSONAL,A,19000,11.14,9,N,2,DEFAULT
911,26,62004,RENT,0.416666667,MEDICAL,A,19000,7.49,9,N,2,DEFAULT
916,25,23920,MORTGAGE,0,MEDICAL,C,6000,14.59,5,Y,2,DEFAULT
918,26,96000,RENT,0.5,PERSONAL,B,19000,13.22,9,Y,2,NO DEFAULT
919,24,105000,RENT,0.166666667,HOMEIMPROVEMENT,B,19000,12.29,9,Y,2,NO DEFAULT
922,26,55000,RENT,0.583333333,DEBTCONSOLIDATION,A,18800,6.99,9,N,2,DEFAULT
924,22,36500,RENT,0,VENTURE,B,18725,6.54,9,Y,3,DEFAULT
925,22,43000,RENT,0.333333333,DEBTCONSOLIDATION,B,18550,11.83,9,Y,4,DEFAULT
927,24,34300,RENT,0.333333333,MEDICAL,B,18500,10.71,9,N,2,DEFAULT
928,21,36000,RENT,0.25,EDUCATION,B,18500,10.91,9,N,3,DEFAULT
929,22,38000,RENT,0.166666667,MEDICAL,B,18500,7.66,9,N,4,DEFAULT
930,25,55784,RENT,0.166666667,DEBTCONSOLIDATION,B,18500,13.61,9,N,3,DEFAULT
933,24,73000,RENT,0,HOMEIMPROVEMENT,A,18500,7.9,9,N,2,DEFAULT
936,24,78000,RENT,0.083333333,VENTURE,E,18500,15.33,9,N,2,DEFAULT
937,26,145000,RENT,0.25,EDUCATION,B,18500,12.87,9,Y,3,NO DEFAULT
939,22,48888,RENT,0.083333333,PERSONAL,B,18400,13.16,9,N,2,DEFAULT
940,22,50000,RENT,0.166666667,DEBTCONSOLIDATION,A,18400,9.99,9,N,2,DEFAULT
942,22,24000,MORTGAGE,0.083333333,VENTURE,B,5000,14.65,2,N,4,DEFAULT
943,25,24000,MORTGAGE,0,DEBTCONSOLIDATION,B,6000,13.49,5,Y,3,NO DEFAULT
944,22,34000,RENT,0,VENTURE,B,18250,10.25,9,Y,3,DEFAULT
945,24,35004,RENT,0.25,PERSONAL,B,18250,11.49,9,N,4,DEFAULT
946,25,34500,RENT,0.083333333,VENTURE,D,18250,17.04,9,N,3,DEFAULT
947,23,42504,RENT,0,MEDICAL,B,18250,10.25,9,N,3,DEFAULT
949,22,36996,RENT,0.166666667,PERSONAL,C,18250,14.61,9,Y,2,DEFAULT
950,24,45600,RENT,0.166666667,VENTURE,B,18250,13.35,9,N,4,DEFAULT
952,23,46000,RENT,0.5,PERSONAL,B,18250,10.75,9,N,2,DEFAULT
953,25,46000,RENT,0.666666667,DEBTCONSOLIDATION,B,18250,14.26,9,N,3,DEFAULT
954,25,55044,RENT,0.333333333,VENTURE,D,18250,17.56,9,N,2,DEFAULT
956,22,50000,RENT,0.5,DEBTCONSOLIDATION,D,18250,16.7,9,Y,3,DEFAULT
957,23,50000,RENT,0.333333333,VENTURE,A,18225,10.74,9,N,2,DEFAULT
958,26,44000,RENT,0,HOMEIMPROVEMENT,C,18225,14.91,9,N,4,DEFAULT
959,24,36000,RENT,0.333333333,VENTURE,B,18200,8.88,9,Y,4,DEFAULT
960,25,36400,RENT,0.166666667,PERSONAL,B,18200,9.91,9,N,4,DEFAULT
961,22,36000,RENT,0.5,DEBTCONSOLIDATION,B,18200,11.71,9,Y,3,DEFAULT
962,24,55000,RENT,0.333333333,EDUCATION,A,18200,10.99,9,N,2,DEFAULT
963,23,27000,RENT,0.166666667,VENTURE,B,18000,11.54,9,Y,4,DEFAULT
965,23,33000,RENT,0.333333333,VENTURE,B,18000,9.91,9,Y,4,DEFAULT
967,21,30720,RENT,0.416666667,EDUCATION,B,18000,13.48,9,Y,4,DEFAULT
968,23,39996,RENT,0.166666667,EDUCATION,B,18000,9.25,9,N,4,DEFAULT
969,25,40000,RENT,0.166666667,MEDICAL,B,18000,13.11,9,Y,3,DEFAULT
971,25,42000,RENT,0.25,VENTURE,B,18000,6.17,9,Y,2,DEFAULT
974,24,42765,RENT,0.75,DEBTCONSOLIDATION,B,18000,11.03,9,Y,2,DEFAULT
975,24,43000,RENT,0.75,MEDICAL,B,18000,7.9,9,N,2,DEFAULT
976,22,44000,RENT,0.583333333,EDUCATION,B,18000,13.57,9,Y,4,DEFAULT
977,24,44000,RENT,0.5,VENTURE,B,18000,12.18,9,Y,2,DEFAULT
978,25,39000,RENT,0.25,MEDICAL,D,18000,17.19,9,N,3,DEFAULT
979,22,46800,RENT,0.5,MEDICAL,B,18000,15.23,9,Y,2,DEFAULT
981,24,42000,RENT,0.666666667,HOMEIMPROVEMENT,C,18000,14.46,9,Y,3,DEFAULT
983,24,43400,RENT,0.166666667,DEBTCONSOLIDATION,D,18000,16.63,9,Y,2,DEFAULT
984,24,50000,RENT,0.083333333,MEDICAL,A,18000,12.42,9,N,4,DEFAULT
985,24,50000,RENT,0.333333333,VENTURE,A,18000,7.9,9,N,4,DEFAULT
986,23,24000,MORTGAGE,0.166666667,MEDICAL,C,5000,15.99,3,Y,2,DEFAULT
988,26,50000,RENT,0.416666667,EDUCATION,B,18000,13.11,9,N,3,DEFAULT
989,22,50000,RENT,0.5,VENTURE,B,18000,13.79,9,N,2,DEFAULT
992,22,24000,OWN,0.083333333,MEDICAL,B,6000,12.68,2,Y,4,NO DEFAULT
993,25,52000,RENT,0.166666667,VENTURE,B,18000,12.98,9,N,4,DEFAULT
994,22,52000,RENT,0.083333333,VENTURE,B,18000,13.85,9,Y,4,DEFAULT
995,25,52526,RENT,0.75,VENTURE,A,18000,12.21,9,N,2,DEFAULT
996,22,46610,RENT,0.5,DEBTCONSOLIDATION,B,18000,10.71,9,Y,3,DEFAULT
997,24,48000,RENT,0.416666667,PERSONAL,B,18000,6.54,9,N,2,DEFAULT
999,25,55000,RENT,0.166666667,EDUCATION,B,18000,12.84,9,N,2,DEFAULT
1000,25,55344,RENT,0.166666667,HOMEIMPROVEMENT,A,18000,10.99,9,N,4,DEFAULT
1001,23,24000,MORTGAGE,0.416666667,MEDICAL,A,1375,11.11,3,N,4,DEFAULT
1002,24,56000,RENT,0.166666667,EDUCATION,B,18000,13.48,9,N,3,DEFAULT
1003,21,50000,RENT,0.166666667,EDUCATION,C,18000,14.74,9,N,2,DEFAULT
1005,21,52240,RENT,0.416666667,MEDICAL,D,18000,19.69,9,N,2,DEFAULT
1006,26,53000,RENT,0.166666667,VENTURE,D,18000,17.19,9,Y,3,DEFAULT
1009,25,61500,RENT,0.083333333,EDUCATION,B,18000,13.23,9,Y,2,NO DEFAULT
1010,26,24000,MORTGAGE,0.833333333,MEDICAL,A,5000,7.66,6,N,3,DEFAULT
1011,22,62000,RENT,0,MEDICAL,B,18000,13.85,9,Y,4,NO DEFAULT
1016,23,63000,RENT,0.166666667,EDUCATION,B,18000,13.57,9,Y,3,NO DEFAULT
1019,24,59000,RENT,0.083333333,HOMEIMPROVEMENT,C,18000,14.96,9,Y,4,DEFAULT
1021,26,59000,RENT,0.166666667,VENTURE,D,18000,16,9,N,4,DEFAULT
1022,26,60000,RENT,0.166666667,HOMEIMPROVEMENT,C,18000,16.29,9,Y,2,DEFAULT
1026,25,54400,RENT,0.833333333,MEDICAL,D,18000,16,9,Y,2,DEFAULT
1028,25,65000,RENT,0.25,PERSONAL,C,18000,15.33,9,N,4,DEFAULT
1030,24,66000,RENT,0.166666667,PERSONAL,C,18000,14.54,9,Y,4,DEFAULT
1034,25,24000,MORTGAGE,0,VENTURE,C,1200,15.21,5,Y,4,NO DEFAULT
1035,23,75000,RENT,0.583333333,EDUCATION,B,18000,12.73,9,Y,4,NO DEFAULT
1036,25,24000,MORTGAGE,0.166666667,PERSONAL,C,3500,15.58,5,Y,2,DEFAULT
1045,23,24000,MORTGAGE,0.083333333,DEBTCONSOLIDATION,C,2800,16.07,3,N,3,DEFAULT
1047,23,76500,RENT,0.25,DEBTCONSOLIDATION,A,18000,10.65,9,N,4,DEFAULT
1061,24,102000,RENT,0.666666667,EDUCATION,B,18000,12.53,9,Y,3,NO DEFAULT
1063,23,87550,RENT,0.583333333,MEDICAL,A,18000,7.51,9,N,3,DEFAULT
1066,22,125000,RENT,0.25,MEDICAL,B,18000,14.79,9,Y,3,NO DEFAULT
1074,23,62050,RENT,0.083333333,MEDICAL,D,17800,16.35,9,Y,3,DEFAULT
1076,22,48000,RENT,0,DEBTCONSOLIDATION,B,17750,13.49,9,N,4,DEFAULT
1079,24,24000,MORTGAGE,0.25,EDUCATION,B,8000,11.34,4,Y,4,NO DEFAULT
1081,23,45000,RENT,0.083333333,DEBTCONSOLIDATION,B,17625,8.9,9,Y,4,DEFAULT
1087,23,24091,MORTGAGE,0.416666667,PERSONAL,B,3500,12.99,3,Y,2,NO DEFAULT
1088,24,72250,RENT,0.416666667,MEDICAL,D,17600,17.19,9,Y,4,DEFAULT
1089,25,32400,RENT,0.083333333,HOMEIMPROVEMENT,C,17500,15.95,9,Y,3,DEFAULT
1090,23,36000,RENT,0.166666667,VENTURE,B,17500,14.22,9,N,4,DEFAULT
1091,21,37232,RENT,0.25,MEDICAL,B,17500,12.53,9,N,2,DEFAULT
